rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
19,00-0039150,Bryce Young,CAR,CLE,0.0,17.511,9.804,17.21,30.468,0.294,21.0,1.0,0.0,3.183,0.051,0.209,29.269,190.093,0.0,0.963,2.0,0.0,1.5,36.5,0.9,0.0,0.068,0.0,2.125,34.292,0.921,0.0,0.085,3.375,0.0,29.875,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
20,00-0036442,Joe Burrow,CIN,PIT,0.0,17.493,10.205,17.568,30.154,0.289,9.0,1.0,0.0,2.61,0.052,0.132,32.449,227.135,0.0,0.875,2.0,0.0,3.0,33.0,1.0,0.0,0.114,0.0,2.583,32.792,0.958,0.0,0.11,1.75,0.0,32.375,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
21,00-0023459,Aaron Rodgers,PIT,CIN,1.0,17.156,10.119,17.278,29.685,0.245,27.0,1.0,0.006,2.547,0.044,0.181,30.652,207.296,0.0,0.946,2.0,0.0,2.0,39.5,1.0,0.0,0.093,0.021,1.771,36.708,0.982,0.0,0.095,1.312,0.062,31.125,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
22,00-0039918,Caleb Williams,CHI,PHI,1.0,16.846,10.392,16.762,28.375,0.279,4.0,1.0,0.02,3.598,0.039,0.095,34.003,236.649,0.001,0.986,2.0,0.0,7.5,27.5,1.0,0.0,0.209,0.039,6.51,29.471,0.995,0.0,0.185,4.529,0.118,33.412,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
23,00-0040691,Jaxson Dart,NYG,TEN,1.0,16.779,9.515,16.065,29.611,0.31,12.0,1.0,0.0,4.198,0.049,0.268,24.329,165.726,0.0,0.837,2.0,0.0,5.5,17.0,1.0,0.0,0.149,0.0,5.714,19.405,0.946,0.0,0.149,6.143,0.0,24.214,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
24,00-0029604,Kirk Cousins,LV,NO,0.0,16.673,8.45,16.746,29.239,0.27,28.0,1.0,0.0,2.542,0.047,0.116,26.316,174.886,0.0,0.862,2.0,0.0,4.5,29.5,1.0,0.0,0.137,0.0,3.467,28.633,0.954,0.0,0.124,1.4,0.0,26.9,20.75,-0.015,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
25,00-0035710,Daniel Jones,IND,HOU,1.0,16.615,8.673,16.54,28.346,0.281,24.0,1.0,0.0,2.692,0.047,0.182,29.103,225.353,0.0,0.912,2.0,0.0,2.0,31.0,1.0,0.0,0.072,0.0,2.487,30.513,0.971,0.0,0.085,3.462,0.0,29.538,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
26,00-0033119,Jacoby Brissett,ARI,SF,0.0,16.578,8.885,17.159,28.98,0.25,25.0,1.0,0.0,2.52,0.044,0.138,35.037,243.93,0.0,0.858,2.0,0.0,3.5,32.5,1.0,0.0,0.118,0.0,3.238,33.214,0.953,0.0,0.116,2.714,0.0,34.643,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
27,00-0040676,Cam Ward,TEN,NYG,0.0,15.9,7.513,16.547,28.568,0.252,30.0,1.0,0.0,2.923,0.043,0.174,31.404,193.238,0.0,0.941,2.0,0.0,4.0,26.0,1.0,0.0,0.212,0.0,3.431,27.922,0.98,0.0,0.179,2.294,0.0,31.765,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
28,00-0035228,Kyler Murray,MIN,TB,0.0,15.242,6.982,15.474,26.366,0.23,33.0,1.0,0.0,2.665,0.05,0.106,30.86,201.314,0.0,0.977,1.0,0.0,2.0,5.0,0.17,0.0,0.059,0.0,3.9,18.6,0.574,0.0,0.082,5.8,0.0,32.2,22.0,0.08,-0.063,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
29,00-0039910,Jayden Daniels,WAS,SEA,1.0,15.24,7.889,14.52,26.579,0.26,6.0,1.0,0.0,2.928,0.038,0.098,26.143,179.415,0.0,0.901,2.0,0.0,6.0,25.5,1.0,0.0,0.188,0.0,6.762,25.952,0.967,0.0,0.165,8.286,0.0,26.857,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
30,00-0034869,Sam Darnold,SEA,WAS,0.0,14.316,6.305,15.104,24.966,0.186,35.0,1.0,0.0,2.804,0.054,0.221,27.49,222.398,0.0,0.955,1.0,0.0,0.0,2.0,0.1,0.0,0.0,0.0,1.029,15.029,0.527,0.0,0.05,2.059,0.0,28.059,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
31,00-0038128,Malik Willis,MIA,KC,1.0,13.936,4.367,14.259,25.99,0.234,22.0,1.0,0.0,2.391,0.04,0.082,8.552,67.16,0.0,0.471,2.0,0.0,4.0,25.0,1.0,0.0,0.201,0.0,4.5,19.583,0.824,0.0,0.167,5.5,0.0,8.75,17.5,0.029,-0.075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
32,00-0032950,Carson Wentz,MIN,TB,0.0,13.574,4.886,14.471,26.82,0.202,23.0,3.0,0.0,2.62,0.05,0.205,32.393,230.211,0.0,0.919,2.0,0.0,4.0,19.5,0.83,0.0,0.127,0.0,3.4,24.267,0.86,0.0,0.119,2.2,0.0,33.8,22.0,0.08,-0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
33,00-0031503,Jameis Winston,NYG,TEN,1.0,12.501,6.265,12.542,25.871,0.168,42.0,2.0,0.006,3.001,0.049,0.14,22.104,164.639,0.0,0.729,1.0,0.0,2.0,27.0,,0.0,0.095,0.167,2.167,24.5,0.729,0.0,0.101,2.333,0.333,22.0,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
34,00-0032268,Marcus Mariota,WAS,SEA,1.0,10.687,4.149,9.793,22.438,0.112,39.0,2.0,0.0,2.733,0.038,0.076,22.096,160.687,0.0,0.752,1.0,0.0,1.0,16.0,,0.0,0.031,0.0,3.0,19.35,0.752,0.0,0.071,5.0,0.0,22.7,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
35,00-0033662,Cooper Rush,ATL,GB,0.0,10.262,2.734,9.811,21.455,0.087,32.0,3.0,0.0,2.822,0.044,0.179,12.952,87.44,0.0,0.651,2.0,0.0,1.0,19.5,1.0,0.0,0.031,0.0,1.0,17.333,0.884,0.0,0.058,1.0,0.0,13.0,19.25,0.091,-0.029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
36,00-0035704,Drew Lock,SEA,WAS,0.0,8.729,0.0,6.727,22.761,0.106,29.0,2.0,0.0,3.047,0.054,0.221,0.98,6.847,0.0,0.359,2.0,0.0,1.0,24.0,0.9,0.0,0.045,0.0,1.333,16.333,0.72,0.0,0.066,2.0,0.0,1.0,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
