rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
27,00-0037238,Drake London,ATL,GB,0.0,9.164,3.877,7.848,19.005,0.167,16.0,1.0,7.369,0.002,0.646,0.076,0.0,0.0,0.203,0.894,2.0,4.5,1.0,0.0,0.98,0.186,0.032,6.111,0.667,0.0,0.951,0.192,0.021,0.0,9.333,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
28,00-0039894,Xavier Worthy,KC,MIA,0.0,9.139,3.605,7.753,18.964,0.174,53.0,2.0,4.837,0.423,0.399,0.114,0.0,0.0,0.14,0.681,2.0,6.5,0.0,0.0,0.77,0.201,0.0,6.071,0.262,0.0,0.74,0.181,0.005,0.786,5.214,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
29,00-0039890,Adonai Mitchell,NYJ,DET,0.0,9.119,3.64,7.923,19.494,0.168,60.0,2.0,3.435,0.036,0.416,0.083,0.0,0.0,0.1,0.61,2.0,7.5,0.0,0.0,0.69,0.232,0.0,6.542,0.021,0.0,0.663,0.188,0.0,0.062,4.625,0.0,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
30,00-0037261,Khalil Shakir,BUF,LAC,1.0,9.069,2.634,8.247,19.49,0.186,43.0,2.0,6.376,0.041,0.765,0.113,0.0,0.0,0.188,0.624,2.0,6.0,0.0,0.0,0.53,0.214,0.0,5.979,0.021,0.0,0.561,0.206,0.0,0.062,5.938,0.0,28.75,-0.063,-0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
31,00-0041037,Denzel Boston,CLE,CAR,1.0,9.006,3.207,7.676,19.745,0.181,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.5,0.0,0.0,0.92,0.208,0.0,5.5,0.0,0.0,0.92,0.208,0.0,,,,20.0,0.119,0.003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
32,00-0038997,Josh Downs,IND,HOU,1.0,8.918,3.818,8.43,18.407,0.144,40.0,2.0,6.02,0.049,0.518,0.081,0.0,0.0,0.164,0.617,2.0,6.5,0.0,0.0,0.89,0.219,0.0,6.167,0.042,0.0,0.799,0.201,0.001,0.125,5.5,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
33,00-0038544,Quentin Johnston,LAC,BUF,0.0,8.741,3.432,7.553,19.039,0.165,33.0,2.0,6.104,0.047,0.57,0.086,0.0,0.0,0.156,0.667,2.0,5.5,0.5,0.0,0.78,0.207,0.016,5.821,0.385,0.0,0.742,0.19,0.011,0.154,6.462,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
34,00-0039337,Malik Nabers,NYG,TEN,1.0,8.739,4.083,7.642,17.351,0.138,13.0,1.0,3.736,0.007,0.312,0.086,0.0,0.0,0.11,0.773,2.0,6.5,0.0,0.0,0.52,0.218,0.0,7.25,0.0,0.0,0.604,0.182,0.0,0.0,8.75,0.0,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
35,00-0039424,Devaughn Vele,NO,LV,1.0,8.708,3.535,8.549,16.929,0.145,48.0,2.0,3.75,0.007,0.408,0.094,0.0,0.0,0.107,0.517,2.0,8.0,0.0,0.0,0.91,0.196,0.0,6.778,0.0,0.0,0.779,0.166,0.0,0.0,4.333,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
36,00-0035719,Deebo Samuel Sr.,SF,ARI,1.0,8.698,2.491,7.943,19.735,0.157,36.0,2.0,7.191,0.696,0.947,0.067,0.0,0.0,0.212,0.629,2.0,5.5,1.0,0.0,0.42,0.198,0.035,5.729,1.021,0.0,0.49,0.203,0.032,1.062,6.188,0.0,28.0,0.164,-0.001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
37,00-0039880,Malik Washington,MIA,KC,1.0,8.696,3.551,8.28,15.927,0.102,59.0,1.0,5.236,0.669,0.408,0.069,0.0,0.0,0.145,0.584,2.0,6.5,0.5,0.0,0.98,0.257,0.017,5.608,0.667,0.0,0.848,0.22,0.021,1.0,3.824,0.0,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
38,00-0039893,Brian Thomas Jr.,JAX,NE,1.0,8.643,2.919,8.027,18.736,0.164,52.0,1.0,6.391,0.07,0.34,0.096,0.0,0.0,0.175,0.629,2.0,5.5,0.0,0.0,0.35,0.214,0.0,5.833,0.071,0.0,0.443,0.201,0.001,0.214,6.5,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
39,00-0038563,Tre Tucker,LV,NO,0.0,8.553,3.393,7.447,18.041,0.154,55.0,1.0,6.31,0.454,0.479,0.082,0.0,0.0,0.179,0.844,2.0,5.5,0.0,0.0,0.71,0.19,0.0,5.471,0.216,0.0,0.755,0.186,0.006,0.647,5.412,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
40,00-0041489,Germie Bernard,PIT,CIN,1.0,8.525,3.741,7.245,17.46,0.125,98.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,8.0,0.0,0.0,,0.216,0.0,8.0,0.0,0.0,,0.216,0.0,,,,19.5,0.18,0.059,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
41,00-0039915,Ladd McConkey,LAC,BUF,0.0,8.046,3.283,6.995,16.771,0.112,39.0,1.0,7.347,0.002,0.575,0.086,0.0,0.0,0.187,0.768,2.0,5.0,0.0,0.0,0.49,0.187,0.0,5.542,0.0,0.0,0.583,0.187,0.0,0.0,6.625,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
42,00-0039067,Rashee Rice,KC,MIA,0.0,7.97,2.787,6.762,16.991,0.133,14.0,1.0,5.053,0.147,0.898,0.137,0.0,0.0,0.146,0.687,2.0,4.0,0.0,0.0,0.83,0.11,0.0,5.917,0.208,0.0,0.782,0.122,0.002,0.625,9.75,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
43,00-0034348,Courtland Sutton,DEN,LA,1.0,7.962,2.904,7.154,16.409,0.123,38.0,2.0,7.595,0.002,0.661,0.085,0.0,0.0,0.201,0.844,2.0,4.5,0.0,0.0,0.76,0.162,0.0,5.431,0.0,0.0,0.788,0.175,0.0,0.0,7.294,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
44,00-0035676,A.J. Brown,NE,JAX,0.0,7.823,3.458,5.97,17.032,0.112,,1.0,8.871,0.002,0.623,0.084,0.0,0.0,0.24,0.895,1.0,4.0,0.0,0.0,0.44,0.129,0.0,6.033,0.0,0.0,0.667,0.184,0.0,0.0,8.067,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
45,00-0031588,Stefon Diggs,WAS,SEA,1.0,7.754,3.297,6.885,15.777,0.098,30.0,2.0,7.101,0.003,0.427,0.066,0.0,0.0,0.199,0.542,2.0,7.5,0.0,0.0,0.63,0.243,0.0,7.0,0.0,0.0,0.601,0.229,0.0,0.0,6.0,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
46,00-0041523,Caleb Douglas,MIA,KC,1.0,7.691,3.26,7.207,15.173,0.084,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.91,0.195,0.0,5.0,0.0,0.0,0.91,0.195,0.0,,,,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
47,00-0031408,Mike Evans,SF,ARI,1.0,7.66,3.562,6.527,15.711,0.096,15.0,1.0,4.354,0.005,0.522,0.11,0.0,0.0,0.128,0.654,2.0,5.0,0.0,0.0,0.75,0.174,0.0,5.917,0.0,0.0,0.718,0.159,0.0,0.0,7.75,0.0,28.0,0.164,-0.001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
48,00-0036550,Rashod Bateman,BAL,DAL,0.0,7.658,2.45,6.498,17.232,0.135,68.0,2.0,3.938,0.007,0.631,0.109,0.0,0.0,0.121,0.685,2.0,5.0,0.0,0.0,0.78,0.176,0.0,4.308,0.0,0.0,0.748,0.158,0.0,0.0,2.923,0.0,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
49,00-0040735,Luther Burden III,CHI,PHI,1.0,7.432,2.933,6.465,16.135,0.104,24.0,2.0,4.711,0.154,0.23,0.073,0.0,0.0,0.127,0.629,2.0,6.0,0.5,0.0,0.73,0.213,0.013,5.333,0.467,0.0,0.696,0.184,0.011,0.4,4.0,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
50,00-0038994,Jordan Addison,MIN,TB,0.0,7.421,2.291,6.593,15.898,0.091,47.0,2.0,5.608,0.053,0.525,0.087,0.0,0.0,0.165,0.69,2.0,3.5,0.0,0.0,0.83,0.175,0.0,4.214,0.048,0.0,0.783,0.172,0.001,0.143,5.643,0.0,22.0,0.08,-0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
51,00-0035659,Terry McLaurin,WAS,SEA,1.0,7.395,2.84,6.798,14.753,0.055,26.0,1.0,5.164,0.004,0.377,0.066,0.0,0.0,0.145,0.698,2.0,6.5,0.0,0.0,0.87,0.201,0.0,6.333,0.0,0.0,0.813,0.182,0.0,0.0,6.0,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
52,00-0041048,Ted Hurst III,TB,MIN,1.0,7.32,2.583,6.269,17.055,0.115,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.75,0.162,0.0,5.0,0.0,0.0,0.75,0.162,0.0,,,,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
53,00-0038117,Wan'Dale Robinson,TEN,NYG,0.0,7.304,2.836,6.323,14.746,0.057,49.0,2.0,9.018,0.068,0.537,0.074,0.0,0.0,0.256,0.729,2.0,3.5,0.0,0.0,0.82,0.137,0.0,5.25,0.062,0.0,0.79,0.176,0.001,0.188,8.75,0.0,18.75,0.06,0.145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
54,00-0030279,Keenan Allen,IND,HOU,1.0,7.265,3.072,6.121,16.811,0.109,58.0,3.0,7.809,0.002,0.576,0.081,0.0,0.0,0.212,0.558,2.0,5.5,0.0,0.0,0.67,0.187,0.0,6.059,0.0,0.0,0.633,0.195,0.0,0.0,7.176,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
55,00-0034827,DJ Moore,BUF,LAC,1.0,7.186,3.005,6.27,15.619,0.09,11.0,1.0,5.383,0.566,0.643,0.113,0.059,0.241,0.159,0.791,2.0,4.0,0.5,0.0,0.76,0.143,0.014,4.333,0.627,0.02,0.77,0.148,0.016,0.882,5.0,0.059,28.75,-0.063,-0.106,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
56,00-0038618,Xavier Hutchinson,HOU,IND,0.0,7.142,2.619,6.226,15.174,0.071,82.0,2.0,4.402,0.073,0.363,0.091,0.0,0.0,0.121,0.609,2.0,7.5,0.0,0.0,0.56,0.171,0.0,6.188,0.062,0.0,0.576,0.155,0.001,0.188,3.562,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
57,00-0038393,Dontayvion Wicks,PHI,CHI,0.0,6.978,1.99,5.72,16.51,0.114,56.0,2.0,4.128,0.04,0.308,0.091,0.0,0.0,0.122,0.6,2.0,5.0,0.0,0.0,0.91,0.179,0.0,4.513,0.026,0.0,0.807,0.16,0.0,0.077,3.538,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
58,00-0039410,Ryan Flournoy,DAL,BAL,1.0,6.858,2.642,5.677,15.084,0.068,71.0,3.0,4.26,0.1,0.339,0.098,0.0,0.0,0.115,0.551,2.0,5.0,0.0,0.0,0.71,0.163,0.0,4.769,0.103,0.0,0.657,0.147,0.001,0.308,4.308,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
59,00-0041042,Malachi Fields,NYG,TEN,1.0,6.773,2.473,5.597,16.09,0.102,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.72,0.163,0.0,5.0,0.0,0.0,0.72,0.163,0.0,,,,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
60,00-0037545,Rashid Shaheed,SEA,WAS,0.0,6.764,2.403,5.977,14.726,0.068,64.0,2.0,3.376,0.157,0.338,0.094,0.0,0.0,0.104,0.616,2.0,4.5,0.5,0.0,0.66,0.178,0.012,4.704,0.5,0.0,0.645,0.153,0.01,0.5,5.111,0.0,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
61,00-0032464,Kalif Raymond,CHI,PHI,1.0,6.587,1.96,5.385,16.025,0.112,83.0,3.0,3.906,0.053,0.223,0.073,0.0,0.0,0.105,0.557,2.0,7.0,0.0,0.0,0.6,0.256,0.0,5.5,0.056,0.0,0.586,0.206,0.001,0.167,2.5,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
62,00-0037664,Alec Pierce,IND,HOU,1.0,6.334,2.122,4.969,14.645,0.062,51.0,1.0,5.813,0.003,0.354,0.081,0.0,0.0,0.158,0.846,2.0,3.5,0.0,0.0,0.59,0.12,0.0,4.2,0.0,0.0,0.675,0.133,0.0,0.0,5.6,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
63,00-0033921,Chris Godwin Jr.,TB,MIN,1.0,6.243,2.208,5.322,13.775,0.049,29.0,2.0,4.165,0.005,0.36,0.081,0.0,0.0,0.117,0.629,2.0,3.5,1.0,0.0,0.86,0.12,0.045,4.222,0.667,0.0,0.783,0.119,0.03,0.0,5.667,0.0,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
64,00-0037816,Romeo Doubs,NE,JAX,0.0,6.175,1.627,4.65,15.147,0.079,44.0,2.0,6.556,0.003,0.724,0.084,0.0,0.0,0.177,0.767,2.0,3.5,0.0,0.0,0.56,0.144,0.0,4.104,0.0,0.0,0.629,0.155,0.0,0.0,5.312,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
65,00-0039146,Jayden Reed,GB,ATL,1.0,6.139,2.022,4.938,14.243,0.058,46.0,2.0,3.623,0.075,0.399,0.1,0.0,0.0,0.11,0.551,2.0,4.0,0.0,0.0,0.57,0.105,0.0,4.133,0.2,0.0,0.564,0.107,0.001,0.6,4.4,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
66,00-0036252,Michael Pittman,PIT,CIN,1.0,6.031,2.234,4.973,13.385,0.04,37.0,2.0,7.039,0.002,0.578,0.077,0.0,0.0,0.198,0.629,1.0,3.0,0.0,0.0,0.88,0.081,0.0,4.765,0.0,0.0,0.754,0.14,0.0,0.0,6.529,0.0,19.5,0.18,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
67,00-0036407,Jerry Jeudy,CLE,CAR,1.0,5.99,1.869,4.856,14.003,0.048,72.0,1.0,6.731,0.04,0.455,0.079,0.0,0.0,0.193,0.663,2.0,2.5,0.0,0.0,0.63,0.108,0.0,3.745,0.02,0.0,0.641,0.136,0.001,0.059,6.235,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
