rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
11,00-0037247,George Pickens,DAL,BAL,1.0,13.724,6.639,13.009,25.732,0.252,8.0,2.0,7.917,0.002,0.783,0.098,0.0,0.0,0.213,0.804,2.0,7.0,0.0,0.0,0.84,0.229,0.0,7.353,0.0,0.0,0.828,0.224,0.0,0.0,8.059,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
12,00-0036900,Ja'Marr Chase,CIN,PIT,0.0,13.58,7.261,12.725,24.321,0.253,3.0,1.0,10.342,0.081,0.847,0.091,0.0,0.0,0.284,0.742,2.0,6.5,0.0,0.0,0.94,0.204,0.0,8.188,0.062,0.0,0.874,0.231,0.001,0.188,11.562,0.0,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
13,00-0036554,Nico Collins,HOU,IND,0.0,13.388,7.311,13.302,23.769,0.233,18.0,1.0,7.419,0.052,0.749,0.091,0.0,0.0,0.205,0.668,1.0,10.0,1.0,0.0,0.72,0.27,0.031,9.0,0.567,0.0,0.694,0.237,0.017,0.133,8.0,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
14,00-0040667,Matthew Golden,GB,ATL,1.0,12.948,5.624,12.736,23.681,0.245,34.0,3.0,3.943,0.332,0.275,0.1,0.0,0.0,0.12,0.566,2.0,9.0,0.0,0.0,0.82,0.253,0.0,7.048,0.238,0.0,0.735,0.209,0.004,0.714,3.143,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
15,00-0035640,DK Metcalf,PIT,CIN,1.0,12.764,6.69,12.005,23.046,0.218,31.0,1.0,6.463,0.054,0.463,0.077,0.0,0.0,0.182,0.695,2.0,9.5,0.0,0.0,0.96,0.257,0.0,8.533,0.044,0.0,0.872,0.232,0.001,0.133,6.6,0.0,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
16,00-0037740,Garrett Wilson,NYJ,DET,0.0,12.722,5.899,11.545,25.281,0.22,10.0,1.0,4.671,0.004,0.316,0.083,0.0,0.0,0.136,0.85,2.0,7.0,0.0,0.0,0.75,0.249,0.0,7.476,0.0,0.0,0.783,0.211,0.0,0.0,8.429,0.0,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
17,00-0039064,Zay Flowers,BAL,DAL,0.0,12.696,5.279,11.894,23.348,0.255,28.0,1.0,8.533,0.328,0.817,0.109,0.0,0.0,0.262,0.783,1.0,6.0,0.0,0.0,0.29,0.25,0.0,6.471,0.294,0.0,0.536,0.256,0.006,0.588,6.941,0.0,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
18,00-0039491,Jalen Coker,CAR,CLE,0.0,12.458,6.477,12.177,22.282,0.188,27.0,2.0,3.938,0.006,0.329,0.089,0.0,0.0,0.117,0.686,2.0,9.0,0.0,0.0,0.84,0.273,0.0,7.303,0.0,0.0,0.789,0.221,0.0,0.0,3.909,0.0,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
19,00-0036410,Tee Higgins,CIN,PIT,0.0,12.419,6.073,11.87,22.954,0.203,19.0,2.0,5.836,0.003,0.62,0.091,0.0,0.0,0.16,0.799,2.0,8.0,0.0,0.0,0.72,0.25,0.0,7.511,0.0,0.0,0.746,0.22,0.0,0.0,6.533,0.0,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
20,00-0031381,Davante Adams,LA,DEN,0.0,12.165,6.265,12.007,21.403,0.183,25.0,2.0,6.82,0.002,0.929,0.095,0.0,0.0,0.188,0.71,2.0,8.0,0.0,0.0,0.54,0.278,0.0,8.048,0.0,0.0,0.597,0.248,0.0,0.0,8.143,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
21,00-0038559,Michael Wilson,ARI,SF,0.0,12.164,5.363,11.281,24.03,0.228,35.0,2.0,7.839,0.002,0.453,0.077,0.0,0.0,0.195,0.806,2.0,7.0,0.0,0.0,0.85,0.229,0.0,7.137,0.0,0.0,0.835,0.218,0.0,0.0,7.412,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
22,00-0037240,Jameson Williams,DET,NYJ,1.0,11.563,4.585,10.755,22.384,0.216,23.0,2.0,6.034,0.188,0.442,0.108,0.0,0.0,0.179,0.773,2.0,6.5,0.0,0.0,0.84,0.168,0.0,6.333,0.118,0.0,0.818,0.172,0.002,0.353,6.0,0.0,27.5,0.287,-0.019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
23,00-0041438,Carnell Tate,TEN,NYG,0.0,11.436,5.906,10.834,21.555,0.158,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.5,0.0,0.0,0.88,0.254,0.0,5.5,0.0,0.0,0.88,0.254,0.0,,,,18.75,0.06,0.145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
24,00-0039890,Adonai Mitchell,NYJ,DET,0.0,11.406,4.604,10.536,23.113,0.194,60.0,2.0,3.435,0.036,0.416,0.083,0.0,0.0,0.1,0.61,2.0,7.5,0.0,0.0,0.69,0.232,0.0,6.542,0.021,0.0,0.663,0.188,0.0,0.062,4.625,0.0,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
25,00-0041547,KC Concepcion,CLE,CAR,1.0,11.393,5.318,10.56,21.759,0.16,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.5,2.0,0.0,0.69,0.214,0.09,5.5,2.0,0.0,0.69,0.214,0.09,,,,20.0,0.119,0.003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
26,00-0036613,Jaylen Waddle,DEN,LA,1.0,11.223,5.136,9.742,21.732,0.18,22.0,1.0,7.625,0.051,0.504,0.085,0.063,0.448,0.202,0.669,2.0,6.5,0.0,0.0,0.75,0.228,0.0,6.417,0.042,0.021,0.723,0.219,0.001,0.125,6.25,0.062,21.5,-0.054,-0.057,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
27,00-0040129,Emeka Egbuka,TB,MIN,1.0,11.21,5.594,11.005,21.048,0.132,21.0,1.0,7.802,0.053,0.564,0.076,0.0,0.0,0.22,0.669,2.0,5.5,0.5,0.0,0.86,0.187,0.02,6.157,0.373,0.0,0.796,0.198,0.014,0.118,7.471,0.0,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
28,00-0037238,Drake London,ATL,GB,0.0,11.202,5.65,10.088,21.918,0.153,16.0,1.0,7.369,0.002,0.646,0.076,0.0,0.0,0.203,0.894,2.0,4.5,1.0,0.0,0.98,0.186,0.032,6.111,0.667,0.0,0.951,0.192,0.021,0.0,9.333,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
29,00-0037261,Khalil Shakir,BUF,LAC,1.0,11.146,4.278,11.084,21.484,0.164,43.0,2.0,6.376,0.041,0.765,0.113,0.0,0.0,0.188,0.624,2.0,6.0,0.0,0.0,0.53,0.214,0.0,5.979,0.021,0.0,0.561,0.206,0.0,0.062,5.938,0.0,28.75,-0.063,-0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
30,00-0039337,Malik Nabers,NYG,TEN,1.0,11.122,5.916,10.498,21.037,0.151,13.0,1.0,3.736,0.007,0.312,0.086,0.0,0.0,0.11,0.773,2.0,6.5,0.0,0.0,0.52,0.218,0.0,7.25,0.0,0.0,0.604,0.182,0.0,0.0,8.75,0.0,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
31,00-0041037,Denzel Boston,CLE,CAR,1.0,11.066,4.577,10.243,21.53,0.177,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.5,0.0,0.0,0.92,0.208,0.0,5.5,0.0,0.0,0.92,0.208,0.0,,,,20.0,0.119,0.003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
32,00-0039894,Xavier Worthy,KC,MIA,0.0,11.058,4.633,10.214,21.556,0.166,53.0,2.0,4.837,0.423,0.399,0.114,0.0,0.0,0.14,0.681,2.0,6.5,0.0,0.0,0.77,0.201,0.0,6.071,0.262,0.0,0.74,0.181,0.005,0.786,5.214,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
33,00-0039880,Malik Washington,MIA,KC,1.0,10.964,4.586,9.822,22.17,0.15,59.0,1.0,5.236,0.669,0.408,0.069,0.0,0.0,0.145,0.584,2.0,6.5,0.5,0.0,0.98,0.257,0.017,5.608,0.667,0.0,0.848,0.22,0.021,1.0,3.824,0.0,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
34,00-0038997,Josh Downs,IND,HOU,1.0,10.902,5.192,10.684,20.549,0.126,40.0,2.0,6.02,0.049,0.518,0.081,0.0,0.0,0.164,0.617,2.0,6.5,0.0,0.0,0.89,0.219,0.0,6.167,0.042,0.0,0.799,0.201,0.001,0.125,5.5,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
35,00-0039424,Devaughn Vele,NO,LV,1.0,10.898,4.6,10.811,20.799,0.157,48.0,2.0,3.75,0.007,0.408,0.094,0.0,0.0,0.107,0.517,2.0,8.0,0.0,0.0,0.91,0.196,0.0,6.778,0.0,0.0,0.779,0.166,0.0,0.0,4.333,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
36,00-0041489,Germie Bernard,PIT,CIN,1.0,10.853,4.351,10.484,21.585,0.158,98.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,8.0,0.0,0.0,,0.216,0.0,8.0,0.0,0.0,,0.216,0.0,,,,19.5,0.18,0.059,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
37,00-0038544,Quentin Johnston,LAC,BUF,0.0,10.757,4.469,10.071,21.834,0.161,33.0,2.0,6.104,0.047,0.57,0.086,0.0,0.0,0.156,0.667,2.0,5.5,0.5,0.0,0.78,0.207,0.016,5.821,0.385,0.0,0.742,0.19,0.011,0.154,6.462,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
38,00-0035719,Deebo Samuel Sr.,SF,ARI,1.0,10.611,3.8,10.645,21.889,0.151,36.0,2.0,7.191,0.696,0.947,0.067,0.0,0.0,0.212,0.629,2.0,5.5,1.0,0.0,0.42,0.198,0.035,5.729,1.021,0.0,0.49,0.203,0.032,1.062,6.188,0.0,28.0,0.164,-0.001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
39,00-0039893,Brian Thomas Jr.,JAX,NE,1.0,10.453,3.819,10.586,20.668,0.144,52.0,1.0,6.391,0.07,0.34,0.096,0.0,0.0,0.175,0.629,2.0,5.5,0.0,0.0,0.35,0.214,0.0,5.833,0.071,0.0,0.443,0.201,0.001,0.214,6.5,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
40,00-0038563,Tre Tucker,LV,NO,0.0,10.391,4.155,9.69,20.867,0.152,55.0,1.0,6.31,0.454,0.479,0.082,0.0,0.0,0.179,0.844,2.0,5.5,0.0,0.0,0.71,0.19,0.0,5.471,0.216,0.0,0.755,0.186,0.006,0.647,5.412,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
41,00-0039915,Ladd McConkey,LAC,BUF,0.0,9.909,4.44,9.332,19.277,0.103,39.0,1.0,7.347,0.002,0.575,0.086,0.0,0.0,0.187,0.768,2.0,5.0,0.0,0.0,0.49,0.187,0.0,5.542,0.0,0.0,0.583,0.187,0.0,0.0,6.625,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
42,00-0031588,Stefon Diggs,WAS,SEA,1.0,9.764,4.499,8.891,18.897,0.103,30.0,2.0,7.101,0.003,0.427,0.066,0.0,0.0,0.199,0.542,2.0,7.5,0.0,0.0,0.63,0.243,0.0,7.0,0.0,0.0,0.601,0.229,0.0,0.0,6.0,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
43,00-0034348,Courtland Sutton,DEN,LA,1.0,9.721,3.857,8.908,19.751,0.132,38.0,2.0,7.595,0.002,0.661,0.085,0.0,0.0,0.201,0.844,2.0,4.5,0.0,0.0,0.76,0.162,0.0,5.431,0.0,0.0,0.788,0.175,0.0,0.0,7.294,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
44,00-0041523,Caleb Douglas,MIA,KC,1.0,9.72,3.996,8.642,20.706,0.142,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.91,0.195,0.0,5.0,0.0,0.0,0.91,0.195,0.0,,,,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
45,00-0031408,Mike Evans,SF,ARI,1.0,9.592,4.4,8.394,19.055,0.106,15.0,1.0,4.354,0.005,0.522,0.11,0.0,0.0,0.128,0.654,2.0,5.0,0.0,0.0,0.75,0.174,0.0,5.917,0.0,0.0,0.718,0.159,0.0,0.0,7.75,0.0,28.0,0.164,-0.001,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
46,00-0035676,A.J. Brown,NE,JAX,0.0,9.548,4.503,7.888,19.321,0.102,,1.0,8.871,0.002,0.623,0.084,0.0,0.0,0.24,0.895,1.0,4.0,0.0,0.0,0.44,0.129,0.0,6.033,0.0,0.0,0.667,0.184,0.0,0.0,8.067,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
47,00-0039067,Rashee Rice,KC,MIA,0.0,9.448,3.519,7.628,20.473,0.134,14.0,1.0,5.053,0.147,0.898,0.137,0.0,0.0,0.146,0.687,2.0,4.0,0.0,0.0,0.83,0.11,0.0,5.917,0.208,0.0,0.782,0.122,0.002,0.625,9.75,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
48,00-0036550,Rashod Bateman,BAL,DAL,0.0,9.273,2.813,8.413,20.172,0.12,68.0,2.0,3.938,0.007,0.631,0.109,0.0,0.0,0.121,0.685,2.0,5.0,0.0,0.0,0.78,0.176,0.0,4.308,0.0,0.0,0.748,0.158,0.0,0.0,2.923,0.0,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
49,00-0035659,Terry McLaurin,WAS,SEA,1.0,9.138,4.088,7.951,18.123,0.077,26.0,1.0,5.164,0.004,0.377,0.066,0.0,0.0,0.145,0.698,2.0,6.5,0.0,0.0,0.87,0.201,0.0,6.333,0.0,0.0,0.813,0.182,0.0,0.0,6.0,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
50,00-0040735,Luther Burden III,CHI,PHI,1.0,9.097,3.615,7.651,20.05,0.116,24.0,2.0,4.711,0.154,0.23,0.073,0.0,0.0,0.127,0.629,2.0,6.0,0.5,0.0,0.73,0.213,0.013,5.333,0.467,0.0,0.696,0.184,0.011,0.4,4.0,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
51,00-0041048,Ted Hurst III,TB,MIN,1.0,9.058,3.372,8.331,19.401,0.104,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.75,0.162,0.0,5.0,0.0,0.0,0.75,0.162,0.0,,,,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
52,00-0038117,Wan'Dale Robinson,TEN,NYG,0.0,9.006,3.477,7.497,20.145,0.124,49.0,2.0,9.018,0.068,0.537,0.074,0.0,0.0,0.256,0.729,2.0,3.5,0.0,0.0,0.82,0.137,0.0,5.25,0.062,0.0,0.79,0.176,0.001,0.188,8.75,0.0,18.75,0.06,0.145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
53,00-0030279,Keenan Allen,IND,HOU,1.0,8.84,4.485,7.82,18.01,0.072,58.0,3.0,7.809,0.002,0.576,0.081,0.0,0.0,0.212,0.558,2.0,5.5,0.0,0.0,0.67,0.187,0.0,6.059,0.0,0.0,0.633,0.195,0.0,0.0,7.176,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
54,00-0038994,Jordan Addison,MIN,TB,0.0,8.671,2.845,7.965,18.551,0.087,47.0,2.0,5.608,0.053,0.525,0.087,0.0,0.0,0.165,0.69,2.0,3.5,0.0,0.0,0.83,0.175,0.0,4.214,0.048,0.0,0.783,0.172,0.001,0.143,5.643,0.0,22.0,0.08,-0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
55,00-0038618,Xavier Hutchinson,HOU,IND,0.0,8.67,3.913,7.972,17.392,0.058,82.0,2.0,4.402,0.073,0.363,0.091,0.0,0.0,0.121,0.609,2.0,7.5,0.0,0.0,0.56,0.171,0.0,6.188,0.062,0.0,0.576,0.155,0.001,0.188,3.562,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
56,00-0034827,DJ Moore,BUF,LAC,1.0,8.617,3.11,7.185,19.492,0.107,11.0,1.0,5.383,0.566,0.643,0.113,0.059,0.241,0.159,0.791,2.0,4.0,0.5,0.0,0.76,0.143,0.014,4.333,0.627,0.02,0.77,0.148,0.016,0.882,5.0,0.059,28.75,-0.063,-0.106,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
57,00-0041042,Malachi Fields,NYG,TEN,1.0,8.478,3.013,7.279,19.221,0.104,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,5.0,0.0,0.0,0.72,0.163,0.0,5.0,0.0,0.0,0.72,0.163,0.0,,,,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
58,00-0038393,Dontayvion Wicks,PHI,CHI,0.0,8.417,2.642,7.565,19.28,0.105,56.0,2.0,4.128,0.04,0.308,0.091,0.0,0.0,0.122,0.6,2.0,5.0,0.0,0.0,0.91,0.179,0.0,4.513,0.026,0.0,0.807,0.16,0.0,0.077,3.538,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
59,00-0039410,Ryan Flournoy,DAL,BAL,1.0,8.403,3.159,6.958,18.974,0.1,71.0,3.0,4.26,0.1,0.339,0.098,0.0,0.0,0.115,0.551,2.0,5.0,0.0,0.0,0.71,0.163,0.0,4.769,0.103,0.0,0.657,0.147,0.001,0.308,4.308,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
60,00-0037545,Rashid Shaheed,SEA,WAS,0.0,8.363,3.176,7.389,17.81,0.071,64.0,2.0,3.376,0.157,0.338,0.094,0.0,0.0,0.104,0.616,2.0,4.5,0.5,0.0,0.66,0.178,0.012,4.704,0.5,0.0,0.645,0.153,0.01,0.5,5.111,0.0,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
61,00-0032464,Kalif Raymond,CHI,PHI,1.0,8.205,2.88,6.903,18.414,0.102,83.0,3.0,3.906,0.053,0.223,0.073,0.0,0.0,0.105,0.557,2.0,7.0,0.0,0.0,0.6,0.256,0.0,5.5,0.056,0.0,0.586,0.206,0.001,0.167,2.5,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
62,00-0033921,Chris Godwin Jr.,TB,MIN,1.0,7.602,2.784,6.351,16.661,0.059,29.0,2.0,4.165,0.005,0.36,0.081,0.0,0.0,0.117,0.629,2.0,3.5,1.0,0.0,0.86,0.12,0.045,4.222,0.667,0.0,0.783,0.119,0.03,0.0,5.667,0.0,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
63,00-0037664,Alec Pierce,IND,HOU,1.0,7.54,2.774,5.991,16.787,0.042,51.0,1.0,5.813,0.003,0.354,0.081,0.0,0.0,0.158,0.846,2.0,3.5,0.0,0.0,0.59,0.12,0.0,4.2,0.0,0.0,0.675,0.133,0.0,0.0,5.6,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
64,00-0036252,Michael Pittman,PIT,CIN,1.0,7.5,2.556,6.18,17.274,0.073,37.0,2.0,7.039,0.002,0.578,0.077,0.0,0.0,0.198,0.629,1.0,3.0,0.0,0.0,0.88,0.081,0.0,4.765,0.0,0.0,0.754,0.14,0.0,0.0,6.529,0.0,19.5,0.18,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
65,00-0039919,Rome Odunze,CHI,PHI,1.0,7.426,2.768,6.619,16.269,0.038,32.0,1.0,6.137,0.003,0.472,0.073,0.0,0.0,0.166,0.867,2.0,3.5,0.0,0.0,0.48,0.124,0.0,4.833,0.0,0.0,0.609,0.138,0.0,0.0,7.5,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
66,00-0039901,Keon Coleman,BUF,LAC,1.0,7.415,2.686,6.277,16.373,0.032,89.0,3.0,4.554,0.005,0.639,0.113,0.0,0.0,0.134,0.65,2.0,3.5,0.0,0.0,0.5,0.125,0.0,3.972,0.0,0.0,0.55,0.128,0.0,0.0,4.917,0.0,28.75,-0.063,-0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
67,00-0040727,Tre Harris,LAC,BUF,0.0,7.303,2.499,5.807,17.474,0.076,63.0,3.0,4.359,0.047,0.306,0.086,0.0,0.0,0.111,0.59,2.0,4.5,0.0,0.0,0.75,0.169,0.0,3.896,0.042,0.0,0.697,0.15,0.001,0.125,2.688,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
