rank_data,rank_vibes,player,team,opponent,is_home,proj,proj_vibes,floor,median,ceiling,p_top12,note_data,note_vibes
15,16,Tee Higgins,CIN,PIT,0,10.198,10.132,4.561,9.708,19.256,0.218,"23.0-point implied total against a mid-pack pass defense last year. They rank 19th of 32 against the pass through 2 games. Projected 7.5 targets, a 22% target share, 0.6 red-zone look, 75% of the snaps. Across 2 games he has averaged 8.0 targets a game, a 25% target share and 72% of the snaps. Range 5-19 around a median of 10, 22% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
16,24,Jalen Coker,CAR,CLE,0,10.132,9.164,4.674,9.574,19.21,0.194,"22.5-point implied total against a top-4 pass defense by EPA last year. They rank 30th of 32 against the pass through 2 games. Projected 7.3 targets, a 22% target share, 79% of the snaps. Across 2 games he has averaged 9.0 targets a game, a 27% target share and 84% of the snaps. Range 5-19 around a median of 10, 19% shot at a top-12 week.",
17,31,Michael Wilson,ARI,SF,0,10.047,8.739,3.626,8.277,21.1,0.258,"19.5-point implied total against 8th-worst pass defense by EPA last year. They rank 11th of 32 against the pass through 2 games. Projected 7.1 targets, a 22% target share, 84% of the snaps. Across 2 games he has averaged 7.0 targets a game, a 23% target share and 85% of the snaps. Range 4-21 around a median of 8, 26% shot at a top-12 week.",
18,20,Jameson Williams,DET,NYJ,1,9.584,9.548,3.017,8.737,19.232,0.234,"5th-highest implied total (27.5) against the worst pass defense in the league by EPA last year. They rank 5th of 32 against the pass through 2 games. Projected 6.3 targets, a 17% target share, 82% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 17% target share and 84% of the snaps. Range 3-19 around a median of 9, 23% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
19,43,KC Concepcion,CLE,CAR,1,9.563,7.66,3.997,8.427,19.429,0.182,"20.0-point implied total against 9th-worst pass defense by EPA last year. They rank 7th of 32 against the pass through 2 games. Projected 5.5 targets, a 21% target share, 69% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 21% target share and 69% of the snaps. Range 4-19 around a median of 8, 18% shot at a top-12 week. New HC.",
20,22,Davante Adams,LA,DEN,0,9.548,9.203,4.846,9.346,19.097,0.151,"Puka Nacua is out; his work is not yet priced in here. 24.0-point implied total against a top-5 pass defense by EPA last year. They rank 14th of 32 against the pass through 2 games. Projected 8.0 targets, a 25% target share, 0.9 red-zone look, 60% of the snaps. Across 2 games he has averaged 8.0 targets a game, a 28% target share and 54% of the snaps. Range 5-19 around a median of 9, 15% shot at a top-12 week.",
21,39,Carnell Tate,TEN,NYG,0,9.477,7.97,4.41,8.673,17.708,0.176,"4th-lowest implied total (18.8) against a mid-pack pass defense last year. They rank 29th of 32 against the pass through 2 games. Projected 5.5 targets, a 25% target share, 88% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 25% target share and 88% of the snaps. Range 4-18 around a median of 9, 18% shot at a top-12 week. New HC.",
22,19,Jaylen Waddle,DEN,LA,1,9.203,9.563,4.085,7.96,18.359,0.176,"21.5-point implied total against the 10th-best pass defense by EPA last year. They rank 6th of 32 against the pass through 2 games. Projected 6.4 targets, a 22% target share, 72% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 23% target share and 75% of the snaps. Range 4-18 around a median of 8, 18% shot at a top-12 week. New team.",
23,18,Emeka Egbuka,TB,MIN,1,9.19,9.584,4.31,8.655,18.527,0.148,"20.5-point implied total against a top-2 pass defense by EPA last year. They rank 18th of 32 against the pass through 2 games. Projected 6.2 targets, a 20% target share, 80% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 19% target share and 86% of the snaps. Range 4-19 around a median of 9, 15% shot at a top-12 week.",
24,14,Drake London,ATL,GB,0,9.164,10.248,3.877,7.848,19.005,0.167,"5th-lowest implied total (19.2) against 11th-worst pass defense by EPA last year. They rank 10th of 32 against the pass through 2 games. Projected 6.1 targets, a 19% target share, 0.6 red-zone look, 95% of the snaps. Across 2 games he has averaged 4.5 targets a game, a 19% target share and 98% of the snaps. Range 4-19 around a median of 8, 17% shot at a top-12 week.",
25,45,Xavier Worthy,KC,MIA,0,9.139,7.432,3.605,7.753,18.964,0.174,"Highest implied total (29.0) against 6th-worst pass defense by EPA last year. They rank 32nd of 32 against the pass through 2 games. Projected 6.1 targets, an 18% target share, 74% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 20% target share and 77% of the snaps. Range 4-19 around a median of 8, 17% shot at a top-12 week.",
26,52,Adonai Mitchell,NYJ,DET,0,9.119,6.978,3.64,7.923,19.494,0.168,"21.0-point implied total against a mid-pack pass defense last year. They rank 27th of 32 against the pass through 2 games. Projected 6.5 targets, a 19% target share, 66% of the snaps. Across 2 games he has averaged 7.5 targets a game, a 23% target share and 69% of the snaps. Range 4-19 around a median of 8, 17% shot at a top-12 week.",
27,37,Khalil Shakir,BUF,LAC,1,9.069,8.525,2.634,8.247,19.49,0.186,"DJ Moore is out; his work is not yet priced in here. 2nd-highest implied total (28.8) against the 9th-best pass defense by EPA last year. They rank 23rd of 32 against the pass through 2 games. Projected 6.0 targets, a 21% target share, 0.8 red-zone look, 56% of the snaps. Across 2 games he has averaged 6.0 targets a game, a 21% target share and 53% of the snaps. Range 3-19 around a median of 8, 19% shot at a top-12 week.",
28,49,Denzel Boston,CLE,CAR,1,9.006,7.304,3.207,7.676,19.745,0.181,"20.0-point implied total against 9th-worst pass defense by EPA last year. They rank 7th of 32 against the pass through 2 games. Projected 5.5 targets, a 21% target share, 92% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 21% target share and 92% of the snaps. Range 3-20 around a median of 8, 18% shot at a top-12 week. New HC.",
29,35,Josh Downs,IND,HOU,1,8.918,8.643,3.818,8.43,18.407,0.144,"Alec Pierce is out; his work is not yet priced in here. 20.5-point implied total against the best pass defense in the league by EPA last year. They rank 24th of 32 against the pass through 2 games. Projected 6.2 targets, a 20% target share, 80% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 22% target share and 89% of the snaps. Range 4-18 around a median of 8, 14% shot at a top-12 week.",
30,29,Quentin Johnston,LAC,BUF,0,8.741,8.918,3.432,7.553,19.039,0.165,"21.8-point implied total against the 7th-best pass defense by EPA last year. They rank 3rd of 32 against the pass through 2 games. Projected 5.8 targets, a 19% target share, 74% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 21% target share and 78% of the snaps. Range 3-19 around a median of 8, 16% shot at a top-12 week.",
31,11,Malik Nabers,NYG,TEN,1,8.739,11.148,4.083,7.642,17.351,0.138,"21.8-point implied total against 4th-worst pass defense by EPA last year. They rank 26th of 32 against the pass through 2 games. Projected 7.2 targets, an 18% target share, 60% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 22% target share and 52% of the snaps. Range 4-17 around a median of 8, 14% shot at a top-12 week. New HC.",
32,41,Devaughn Vele,NO,LV,1,8.708,7.754,3.535,8.549,16.929,0.145,"23.8-point implied total against 10th-worst pass defense by EPA last year. They rank 20th of 32 against the pass through 2 games. Projected 6.8 targets, a 17% target share, 78% of the snaps. Across 2 games he has averaged 8.0 targets a game, a 20% target share and 91% of the snaps. Range 4-17 around a median of 9, 14% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
33,32,Deebo Samuel Sr.,SF,ARI,1,8.698,8.708,2.491,7.943,19.735,0.157,"3rd-highest implied total (28.0) against 7th-worst pass defense by EPA last year. They rank 28th of 32 against the pass through 2 games. Projected 5.7 targets, a 20% target share, 0.9 red-zone look, 49% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 20% target share and 42% of the snaps. Range 2-20 around a median of 8, 16% shot at a top-12 week. New team.",
34,51,Malik Washington,MIA,KC,1,8.696,7.142,3.551,8.28,15.927,0.102,"2nd-lowest implied total (17.5) against a mid-pack pass defense last year. They rank 15th of 32 against the pass through 2 games. Projected 5.6 targets, a 22% target share, 85% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 26% target share and 98% of the snaps. Range 4-16 around a median of 8, 10% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom. New HC.",
35,44,Brian Thomas Jr.,JAX,NE,1,8.643,7.658,2.919,8.027,18.736,0.164,"24.2-point implied total against the 11th-best pass defense by EPA last year. They rank 4th of 32 against the pass through 2 games. Projected 5.8 targets, a 20% target share, 44% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 21% target share and 35% of the snaps. Range 3-19 around a median of 8, 16% shot at a top-12 week.",
36,47,Tre Tucker,LV,NO,0,8.553,7.395,3.393,7.447,18.041,0.154,"20.8-point implied total against the 12th-best pass defense by EPA last year. They rank 22nd of 32 against the pass through 2 games. Projected 5.5 targets, a 19% target share, 76% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 19% target share and 71% of the snaps. Range 3-18 around a median of 7, 15% shot at a top-12 week. New HC.",
37,69,Germie Bernard,PIT,CIN,1,8.525,5.153,3.741,7.245,17.46,0.125,"Michael Pittman is out; his work is not yet priced in here. 19.5-point implied total against 5th-worst pass defense by EPA last year. They rank 2nd of 32 against the pass through 2 games. Projected 8.0 targets, a 22% target share, a rotational snap count. Usage in his one game is actually fairly predictive. With only one game on the books, Bernard's projection leans on his exact usage in it. This will change as he gets more games under his belt. Range 4-17 around a median of 7, 12% shot at a top-12 week. New HC.",
38,34,Ladd McConkey,LAC,BUF,0,8.046,8.696,3.283,6.995,16.771,0.112,"21.8-point implied total against the 7th-best pass defense by EPA last year. They rank 3rd of 32 against the pass through 2 games. Projected 5.5 targets, a 19% target share, 58% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 19% target share and 49% of the snaps. Range 3-17 around a median of 7, 11% shot at a top-12 week.",
39,12,Rashee Rice,KC,MIA,0,7.97,10.517,2.787,6.762,16.991,0.133,"Highest implied total (29.0) against 6th-worst pass defense by EPA last year. They rank 32nd of 32 against the pass through 2 games. Projected 5.9 targets, a 12% target share, 0.9 red-zone look, 78% of the snaps. Across 2 games he has averaged 4.0 targets a game, an 11% target share and 83% of the snaps. Range 3-17 around a median of 7, 13% shot at a top-12 week.",
40,33,Courtland Sutton,DEN,LA,1,7.962,8.698,2.904,7.154,16.409,0.123,"21.5-point implied total against the 10th-best pass defense by EPA last year. They rank 6th of 32 against the pass through 2 games. Projected 5.4 targets, an 18% target share, 0.7 red-zone look, 79% of the snaps. Across 2 games he has averaged 4.5 targets a game, a 16% target share and 76% of the snaps. Range 3-16 around a median of 7, 12% shot at a top-12 week.",
41,26,Stefon Diggs,WAS,SEA,1,7.754,9.119,3.297,6.885,15.777,0.098,"1st-lowest implied total (16.8) against the 6th-best pass defense by EPA last year. They rank 9th of 32 against the pass through 2 games. Projected 7.0 targets, a 23% target share, 60% of the snaps. Across 2 games he has averaged 7.5 targets a game, a 24% target share and 63% of the snaps. Range 3-16 around a median of 7, 10% shot at a top-12 week. New team.",
42,46,Caleb Douglas,MIA,KC,1,7.691,7.421,3.26,7.207,15.173,0.084,"2nd-lowest implied total (17.5) against a mid-pack pass defense last year. They rank 15th of 32 against the pass through 2 games. Projected 5.0 targets, a 20% target share, 91% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 20% target share and 91% of the snaps. Range 3-15 around a median of 7, 8% shot at a top-12 week. New HC.",
43,13,Mike Evans,SF,ARI,1,7.66,10.322,3.562,6.527,15.711,0.096,"3rd-highest implied total (28.0) against 7th-worst pass defense by EPA last year. They rank 28th of 32 against the pass through 2 games. Projected 5.9 targets, a 16% target share, 72% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 17% target share and 75% of the snaps. Range 4-16 around a median of 7, 10% shot at a top-12 week. New team.",
44,59,Rashod Bateman,BAL,DAL,0,7.658,5.99,2.45,6.498,17.232,0.135,"Zay Flowers is out; his work is not yet priced in here. Ja'Kobi Lane is out; his work is not yet priced in here. 4th-highest implied total (27.8) against 2nd-worst pass defense by EPA last year. They rank 17th of 32 against the pass through 2 games. Projected 4.3 targets, a 16% target share, 0.6 red-zone look, 75% of the snaps. Across 2 games he has averaged 5.0 targets a game, an 18% target share and 78% of the snaps. Range 2-17 around a median of 6, 14% shot at a top-12 week. New HC.",
45,21,Luther Burden III,CHI,PHI,1,7.432,9.477,2.933,6.465,16.135,0.104,"3rd-lowest implied total (18.5) against the 7th-best pass defense by EPA last year. They rank 8th of 32 against the pass through 2 games. Projected 5.3 targets, an 18% target share, 70% of the snaps. Across 2 games he has averaged 6.0 targets a game, a 21% target share and 73% of the snaps. Range 3-16 around a median of 6, 10% shot at a top-12 week.",
46,40,Jordan Addison,MIN,TB,0,7.421,7.962,2.291,6.593,15.898,0.091,"22.0-point implied total against a mid-pack pass defense last year. They rank 21st of 32 against the pass through 2 games. Projected 4.2 targets, a 17% target share, 78% of the snaps. Across 2 games he has averaged 3.5 targets a game, an 18% target share and 83% of the snaps. Range 2-16 around a median of 7, 9% shot at a top-12 week.",
47,23,Terry McLaurin,WAS,SEA,1,7.395,9.19,2.84,6.798,14.753,0.055,"1st-lowest implied total (16.8) against the 6th-best pass defense by EPA last year. They rank 9th of 32 against the pass through 2 games. Projected 6.3 targets, an 18% target share, 81% of the snaps. Across 2 games he has averaged 6.5 targets a game, a 20% target share and 87% of the snaps. Range 3-15 around a median of 7, 6% shot at a top-12 week.",
48,64,Ted Hurst III,TB,MIN,1,7.32,5.603,2.583,6.269,17.055,0.115,"20.5-point implied total against a top-2 pass defense by EPA last year. They rank 18th of 32 against the pass through 2 games. Projected 5.0 targets, a 16% target share, 75% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 16% target share and 75% of the snaps. Range 3-17 around a median of 6, 12% shot at a top-12 week.",
49,42,Wan'Dale Robinson,TEN,NYG,0,7.304,7.691,2.836,6.323,14.746,0.057,"4th-lowest implied total (18.8) against a mid-pack pass defense last year. They rank 29th of 32 against the pass through 2 games. Projected 5.2 targets, an 18% target share, 79% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 14% target share and 82% of the snaps. Range 3-15 around a median of 6, 6% shot at a top-12 week. New HC. New team.",
50,50,Keenan Allen,IND,HOU,1,7.265,7.265,3.072,6.121,16.811,0.109,"Alec Pierce is out; his work is not yet priced in here. 20.5-point implied total against the best pass defense in the league by EPA last year. They rank 24th of 32 against the pass through 2 games. Projected 6.1 targets, a 20% target share, 63% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 19% target share and 67% of the snaps. Range 3-17 around a median of 6, 11% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks. New team.",
51,65,Xavier Hutchinson,HOU,IND,0,7.142,5.523,2.619,6.226,15.174,0.071,"Nico Collins is out; his work is not yet priced in here. 23.0-point implied total against a mid-pack pass defense last year. They rank 31st of 32 against the pass through 2 games. Projected 6.2 targets, a 16% target share, 58% of the snaps. Across 2 games he has averaged 7.5 targets a game, a 17% target share and 56% of the snaps. Range 3-15 around a median of 6, 7% shot at a top-12 week.",
52,48,Dontayvion Wicks,PHI,CHI,0,6.978,7.32,1.99,5.72,16.51,0.114,"23.0-point implied total against a mid-pack pass defense last year. They rank 16th of 32 against the pass through 2 games. Projected 4.5 targets, a 16% target share, 81% of the snaps. Across 2 games he has averaged 5.0 targets a game, an 18% target share and 91% of the snaps. Range 2-17 around a median of 6, 11% shot at a top-12 week. New team.",
53,61,Ryan Flournoy,DAL,BAL,1,6.858,5.95,2.642,5.677,15.084,0.068,"24.8-point implied total against 12th-worst pass defense by EPA last year. They rank 13th of 32 against the pass through 2 games. Projected 4.8 targets, a 15% target share, 66% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 16% target share and 71% of the snaps. Range 3-15 around a median of 6, 7% shot at a top-12 week.",
54,60,Malachi Fields,NYG,TEN,1,6.773,5.98,2.473,5.597,16.09,0.102,"21.8-point implied total against 4th-worst pass defense by EPA last year. They rank 26th of 32 against the pass through 2 games. Projected 5.0 targets, a 16% target share, 72% of the snaps. Across 2 games he has averaged 5.0 targets a game, a 16% target share and 72% of the snaps. Range 2-16 around a median of 6, 10% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks. New HC.",
55,56,Rashid Shaheed,SEA,WAS,0,6.764,6.587,2.403,5.977,14.726,0.068,"23.8-point implied total against 3rd-worst pass defense by EPA last year. They rank 25th of 32 against the pass through 2 games. Projected 4.7 targets, a 15% target share, 64% of the snaps. Across 2 games he has averaged 4.5 targets a game, an 18% target share and 66% of the snaps. Range 2-15 around a median of 6, 7% shot at a top-12 week.",
56,66,Kalif Raymond,CHI,PHI,1,6.587,5.5,1.96,5.385,16.025,0.112,"3rd-lowest implied total (18.5) against the 7th-best pass defense by EPA last year. They rank 8th of 32 against the pass through 2 games. Projected 5.5 targets, a 21% target share, 59% of the snaps. Across 2 games he has averaged 7.0 targets a game, a 26% target share and 60% of the snaps. Range 2-16 around a median of 5, 11% shot at a top-12 week. New team.",
57,25,Chris Godwin Jr.,TB,MIN,1,6.243,9.139,2.208,5.322,13.775,0.049,"20.5-point implied total against a top-2 pass defense by EPA last year. They rank 18th of 32 against the pass through 2 games. Projected 4.2 targets, a 12% target share, 78% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 12% target share and 86% of the snaps. Range 2-14 around a median of 5, 5% shot at a top-12 week.",
58,38,Romeo Doubs,NE,JAX,0,6.175,8.046,1.627,4.65,15.147,0.079,"A.J. Brown is out; his work is not yet priced in here. 21.2-point implied total against a top-3 pass defense by EPA last year. They rank 1st of 32 against the pass through 2 games. Projected 4.1 targets, a 16% target share, 0.7 red-zone look, 63% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 14% target share and 56% of the snaps. Range 2-15 around a median of 5, 8% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks. New team.",
59,62,Jerry Jeudy,CLE,CAR,1,5.99,5.876,1.869,4.856,14.003,0.048,"20.0-point implied total against 9th-worst pass defense by EPA last year. They rank 7th of 32 against the pass through 2 games. Projected 3.7 targets, a 14% target share, 64% of the snaps. Across 2 games he has averaged 2.5 targets a game, an 11% target share and 63% of the snaps. Range 2-14 around a median of 5, 5% shot at a top-12 week. New HC.",
60,28,Rome Odunze,CHI,PHI,1,5.98,9.006,2.012,5.047,13.314,0.029,"3rd-lowest implied total (18.5) against the 7th-best pass defense by EPA last year. They rank 8th of 32 against the pass through 2 games. Projected 4.8 targets, a 14% target share, 61% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 12% target share and 48% of the snaps. Range 2-13 around a median of 5, 3% shot at a top-12 week.",
61,67,Keon Coleman,BUF,LAC,1,5.95,5.308,2.139,4.935,13.579,0.038,"DJ Moore is out; his work is not yet priced in here. 2nd-highest implied total (28.8) against the 9th-best pass defense by EPA last year. They rank 23rd of 32 against the pass through 2 games. Projected 4.0 targets, a 13% target share, 0.6 red-zone look, 55% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 12% target share and 50% of the snaps. Range 2-14 around a median of 5, 4% shot at a top-12 week.",
62,55,Tre Harris,LAC,BUF,0,5.876,6.764,2.014,4.869,13.982,0.052,"21.8-point implied total against the 7th-best pass defense by EPA last year. They rank 3rd of 32 against the pass through 2 games. Projected 3.9 targets, a 15% target share, 70% of the snaps. Across 2 games he has averaged 4.5 targets a game, a 17% target share and 75% of the snaps. Range 2-14 around a median of 5, 5% shot at a top-12 week.",
63,71,Roman Wilson,PIT,CIN,1,5.779,4.92,1.769,4.779,13.507,0.044,"Michael Pittman is out; his work is not yet priced in here. 19.5-point implied total against 5th-worst pass defense by EPA last year. They rank 2nd of 32 against the pass through 2 games. Projected 4.8 targets, a 14% target share, 50% of the snaps. Across 2 games he has averaged 6.0 targets a game, a 16% target share and 55% of the snaps. Range 2-14 around a median of 5, 4% shot at a top-12 week. New HC.",
64,57,Jalen Nailor,LV,NO,0,5.603,6.243,1.742,4.595,13.264,0.038,"20.8-point implied total against the 12th-best pass defense by EPA last year. They rank 22nd of 32 against the pass through 2 games. Projected 3.7 targets, a 14% target share, 61% of the snaps. Across 2 games he has averaged 4.0 targets a game, a 14% target share and 60% of the snaps. Range 2-13 around a median of 5, 4% shot at a top-12 week. New HC. New team.",
65,63,Kendrick Bourne,ARI,SF,0,5.523,5.779,2.123,4.538,12.859,0.024,"19.5-point implied total against 8th-worst pass defense by EPA last year. They rank 11th of 32 against the pass through 2 games. Projected 4.9 targets, a 15% target share, 64% of the snaps. Across 2 games he has averaged 5.5 targets a game, a 17% target share and 67% of the snaps. Range 2-13 around a median of 5, 2% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks. New team.",
66,58,DeMario Douglas,NE,JAX,0,5.5,6.175,1.648,4.503,13.662,0.053,"A.J. Brown is out; his work is not yet priced in here. 21.2-point implied total against a top-3 pass defense by EPA last year. They rank 1st of 32 against the pass through 2 games. Projected 4.0 targets, a 14% target share, 53% of the snaps. Across 2 games he has averaged 4.5 targets a game, a 16% target share and 62% of the snaps. Range 2-14 around a median of 5, 5% shot at a top-12 week.",
67,36,Marvin Harrison Jr.,ARI,SF,0,5.308,8.553,1.555,4.108,13.146,0.026,"19.5-point implied total against 8th-worst pass defense by EPA last year. They rank 11th of 32 against the pass through 2 games. Projected 3.4 targets, an 8% target share, 76% of the snaps. Across 2 games he has averaged 2.0 targets a game, a 6% target share and 79% of the snaps. Range 2-13 around a median of 4, 3% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
68,54,Pat Bryant,DEN,LA,1,5.166,6.773,1.719,3.921,13.153,0.044,"21.5-point implied total against the 10th-best pass defense by EPA last year. They rank 6th of 32 against the pass through 2 games. Projected 3.7 targets, a 12% target share, 56% of the snaps. Across 2 games he has averaged 3.5 targets a game, a 13% target share and 59% of the snaps. Range 2-13 around a median of 4, 4% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
