rank_data,rank_vibes,player,team,opponent,is_home,proj,proj_vibes,floor,median,ceiling,p_top12,note_data,note_vibes
17,14,Kyren Williams,LA,DEN,0,11.343,12.551,5.573,10.115,21.01,0.26,"24.0-point implied total against a top-4 run defense by EPA last year. They rank 32nd of 32 against the rush through 2 games. Projected 12.7 carries, 0.8 of them at the goal line, a 45% carry share, 2.6 targets out of the backfield, 65% of the snaps. Across 2 games he has averaged 11.5 carries a game, a 40% carry share, 2.5 targets a game and 64% of the snaps. Range 6-21 around a median of 10, 26% shot at a top-12 week.",
18,18,D'Andre Swift,CHI,PHI,1,10.994,10.994,5.753,10.58,19.104,0.206,"3rd-lowest implied total (18.5) against the 12th-best run defense by EPA last year. They rank 17th of 32 against the rush through 2 games. Projected 16.0 carries, 0.6 of them at the goal line, a 47% carry share, 3.0 targets out of the backfield, 57% of the snaps. Across 2 games he has averaged 17.0 carries a game, a 49% carry share, 3.0 targets a game and 57% of the snaps. Range 6-19 around a median of 11, 21% shot at a top-12 week.",
19,16,Saquon Barkley,PHI,CHI,0,10.943,11.378,4.651,11.367,20.629,0.243,"23.0-point implied total against 9th-worst run defense by EPA last year. They rank 18th of 32 against the rush through 2 games. Projected 12.2 carries, 0.7 of them at the goal line, a 44% carry share, 2.4 targets out of the backfield, 73% of the snaps. Across 2 games he has averaged 9.5 carries a game, a 36% carry share, 2.0 targets a game and 71% of the snaps. Range 5-21 around a median of 11, 24% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
20,24,Aaron Jones,MIN,TB,0,10.682,10.033,5.155,10.818,19.023,0.189,"Jordan Mason is out; his work is not yet priced in here. 22.0-point implied total against the 9th-best run defense by EPA last year. They rank 12th of 32 against the rush through 2 games. Projected 15.3 carries, a 50% carry share, 49% of the snaps. Across 2 games he has averaged 17.5 carries a game, a 59% carry share, 0.5 targets a game and 46% of the snaps. Range 5-19 around a median of 11, 19% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
21,23,Travis Etienne,NO,LV,1,10.494,10.377,5.201,8.85,20.393,0.215,"Kendre Miller is out; his work is not yet priced in here. 23.8-point implied total against a mid-pack run defense last year. They rank 5th of 32 against the rush through 2 games. Projected 10.8 carries, 0.5 of them at the goal line, a 40% carry share, 4.7 targets out of the backfield, 59% of the snaps. Across 2 games he has averaged 8.5 carries a game, a 33% carry share, 5.5 targets a game and 59% of the snaps. Range 5-20 around a median of 9, 22% shot at a top-12 week. New team.",
22,25,Jadarian Price,SEA,WAS,0,10.473,9.979,5.055,8.444,20.126,0.236,"23.8-point implied total against 5th-worst run defense by EPA last year. They rank 23rd of 32 against the rush through 2 games. Projected 11.5 carries, a 39% carry share, 2.0 targets out of the backfield, 48% of the snaps. Across 2 games he has averaged 11.5 carries a game, a 39% carry share, 2.0 targets a game and 48% of the snaps. Range 5-20 around a median of 8, 24% shot at a top-12 week.",
23,21,Rhamondre Stevenson,NE,JAX,0,10.377,10.494,5.297,10.353,18.852,0.172,"21.2-point implied total against the 7th-best run defense by EPA last year. They rank 9th of 32 against the rush through 2 games. Projected 11.1 carries, 0.6 of them at the goal line, a 36% carry share, 3.5 targets out of the backfield, 76% of the snaps. Across 2 games he has averaged 12.0 carries a game, a 40% carry share, 4.0 targets a game and 85% of the snaps. Range 5-19 around a median of 10, 17% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
24,13,Chuba Hubbard,CAR,CLE,0,10.033,12.654,4.274,8.753,20.367,0.188,"22.5-point implied total against the 10th-best run defense by EPA last year. They rank 28th of 32 against the rush through 2 games. Projected 10.3 carries, a 43% carry share, 2.5 targets out of the backfield, 63% of the snaps. Across 2 games he has averaged 11.0 carries a game, a 50% carry share, 2.5 targets a game and 71% of the snaps. Range 4-20 around a median of 9, 19% shot at a top-12 week.",
25,33,Tony Pollard,TEN,NYG,0,9.979,8.989,4.318,8.906,19.329,0.219,"4th-lowest implied total (18.8) against the worst run defense in the league by EPA last year. They rank 22nd of 32 against the rush through 2 games. Projected 11.7 carries, a 54% carry share, 55% of the snaps. Across 2 games he has averaged 10.5 carries a game, a 49% carry share, 1.5 targets a game and 52% of the snaps. Range 4-19 around a median of 9, 22% shot at a top-12 week. New HC.",
26,22,Jeremiyah Love,ARI,SF,0,9.769,10.473,4.421,9.38,17.325,0.176,"19.5-point implied total against 11th-worst run defense by EPA last year. They rank 25th of 32 against the rush through 2 games. Projected 10.0 carries, a 43% carry share, 3.5 targets out of the backfield, 43% of the snaps. Across 2 games he has averaged 10.0 carries a game, a 43% carry share, 3.5 targets a game and 43% of the snaps. Range 4-17 around a median of 9, 18% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
27,27,Jaylen Warren,PIT,CIN,1,9.7,9.7,4.721,8.756,19.591,0.169,"Rico Dowdle is out; his work is not yet priced in here. 19.5-point implied total against 3rd-worst run defense by EPA last year. They rank 1st of 32 against the rush through 2 games. Projected 11.4 carries, 0.6 of them at the goal line, a 49% carry share, 4.3 targets out of the backfield, 42% of the snaps. Across 2 games he has averaged 10.5 carries a game, a 48% carry share, 5.0 targets a game and 37% of the snaps. Range 5-20 around a median of 9, 17% shot at a top-12 week. New HC.",
28,40,TreVeyon Henderson,NE,JAX,0,9.625,7.14,3.275,9.269,19.384,0.177,"21.2-point implied total against the 7th-best run defense by EPA last year. They rank 9th of 32 against the rush through 2 games. Projected 13.3 carries, a 47% carry share, 46% of the snaps. In his one game this season he had 16 carries and a 57% carry share. Range 3-19 around a median of 9, 18% shot at a top-12 week. Safer than his projection reads: more of his weeks land near the top of that range than the bottom.",
29,34,Alvin Kamara,NO,LV,1,9.488,8.804,3.994,8.898,18.629,0.144,"Kendre Miller is out; his work is not yet priced in here. 23.8-point implied total against a mid-pack run defense last year. They rank 5th of 32 against the rush through 2 games. Projected 10.5 carries, a 32% carry share, 4.8 targets out of the backfield, 63% of the snaps. In his one game this season he had 9 carries, a 33% carry share and 6 targets. Range 4-19 around a median of 9, 14% shot at a top-12 week.",
30,35,MarShawn Lloyd,GB,ATL,1,9.303,8.194,3.597,9.028,19.148,0.172,"6th-highest implied total (25.2) against 6th-worst run defense by EPA last year. They rank 6th of 32 against the rush through 2 games. Projected 9.5 carries, a 48% carry share, 44% of the snaps. Across 2 games he has averaged 9.5 carries a game, a 48% carry share, 1.5 targets a game and 44% of the snaps. Range 4-19 around a median of 9, 17% shot at a top-12 week.",
31,28,Bhayshul Tuten,JAX,NE,1,9.301,9.625,3.994,7.464,19.472,0.196,"24.2-point implied total against a mid-pack run defense last year. They rank 14th of 32 against the rush through 2 games. Projected 11.2 carries, a 40% carry share, 40% of the snaps. Across 2 games he has averaged 14.0 carries a game, a 50% carry share, 1.5 targets a game and 49% of the snaps. Range 4-19 around a median of 7, 20% shot at a top-12 week.",
32,38,Kaelon Black,SF,ARI,1,9.018,7.239,3.55,7.448,19.891,0.183,"3rd-highest implied total (28.0) against 8th-worst run defense by EPA last year. They rank 2nd of 32 against the rush through 2 games. Projected 10.5 carries, a 36% carry share, 43% of the snaps. Across 2 games he has averaged 10.5 carries a game, a 36% carry share, 0.5 targets a game and 43% of the snaps. Range 4-20 around a median of 7, 18% shot at a top-12 week.",
33,5,David Montgomery,HOU,IND,0,8.989,15.207,3.208,8.151,18.74,0.151,"23.0-point implied total against a top-5 run defense by EPA last year. They rank 30th of 32 against the rush through 2 games. Projected 11.8 carries, 0.9 of them at the goal line, a 44% carry share, 2.2 targets out of the backfield, 45% of the snaps. Across 2 games he has averaged 13.0 carries a game, a 48% carry share, 2.5 targets a game and 49% of the snaps. Range 3-19 around a median of 8, 15% shot at a top-12 week. New team.",
34,42,Woody Marks,HOU,IND,0,8.804,6.6,3.999,6.985,18.542,0.141,"23.0-point implied total against a top-5 run defense by EPA last year. They rank 30th of 32 against the rush through 2 games. Projected 9.8 carries, 0.5 of them at the goal line, a 38% carry share, 3.1 targets out of the backfield, 51% of the snaps. Across 2 games he has averaged 8.5 carries a game, a 36% carry share, 3.5 targets a game and 51% of the snaps. Range 4-19 around a median of 7, 14% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
35,32,J.K. Dobbins,DEN,LA,1,8.194,9.018,2.984,6.738,18.151,0.144,"RJ Harvey is out; his work is not yet priced in here. 21.5-point implied total against a mid-pack run defense last year. They rank 24th of 32 against the rush through 2 games. Projected 11.1 carries, a 41% carry share, 46% of the snaps. Across 2 games he has averaged 9.0 carries a game, a 44% carry share and 43% of the snaps. Range 3-18 around a median of 7, 14% shot at a top-12 week.",
36,29,Jacory Croskey-Merritt,WAS,SEA,1,8.157,9.488,2.688,7.333,17.589,0.132,"1st-lowest implied total (16.8) against the best run defense in the league by EPA last year. They rank 7th of 32 against the rush through 2 games. Projected 12.8 carries, a 41% carry share, 46% of the snaps. Across 2 games he has averaged 14.0 carries a game, a 44% carry share, 1.0 targets a game and 49% of the snaps. Range 3-18 around a median of 7, 13% shot at a top-12 week.",
37,37,Tyler Allgeier,ARI,SF,0,7.596,7.596,2.975,6.583,16.729,0.116,"19.5-point implied total against 11th-worst run defense by EPA last year. They rank 25th of 32 against the rush through 2 games. Projected 10.1 carries, 0.5 of them at the goal line, a 37% carry share, 50% of the snaps. Across 2 games he has averaged 11.0 carries a game, a 40% carry share, 2.0 targets a game and 59% of the snaps. Range 3-17 around a median of 7, 12% shot at a top-12 week. New team.",
38,30,Kyle Monangai,CHI,PHI,1,7.239,9.303,2.414,6.276,16.698,0.105,"3rd-lowest implied total (18.5) against the 12th-best run defense by EPA last year. They rank 17th of 32 against the rush through 2 games. Projected 10.0 carries, a 30% carry share, 42% of the snaps. Across 2 games he has averaged 10.0 carries a game, a 29% carry share, 2.0 targets a game and 43% of the snaps. Range 2-17 around a median of 6, 10% shot at a top-12 week.",
39,41,Tyjae Spears,TEN,NYG,0,7.181,6.668,2.941,6.012,15.563,0.08,"4th-lowest implied total (18.8) against the worst run defense in the league by EPA last year. They rank 22nd of 32 against the rush through 2 games. Projected 5.2 carries, a 22% carry share, 3.3 targets out of the backfield, 49% of the snaps. Across 2 games he has averaged 5.0 carries a game, a 23% carry share, 3.0 targets a game and 50% of the snaps. Range 3-16 around a median of 6, 8% shot at a top-12 week. New HC.",
40,36,Blake Corum,LA,DEN,0,7.14,8.157,2.538,5.776,16.452,0.101,"24.0-point implied total against a top-4 run defense by EPA last year. They rank 32nd of 32 against the rush through 2 games. Projected 10.2 carries, 0.6 of them at the goal line, a 36% carry share, 25% of the snaps. Across 2 games he has averaged 11.0 carries a game, a 39% carry share, 0.5 targets a game and 23% of the snaps. Range 3-16 around a median of 6, 10% shot at a top-12 week.",
41,39,Rachaad White,WAS,SEA,1,6.668,7.181,2.146,5.39,15.376,0.084,"1st-lowest implied total (16.8) against the best run defense in the league by EPA last year. They rank 7th of 32 against the rush through 2 games. Projected 7.3 carries, a 24% carry share, 3.5 targets out of the backfield, 44% of the snaps. Across 2 games he has averaged 7.0 carries a game, a 22% carry share, 4.0 targets a game and 41% of the snaps. Range 2-15 around a median of 5, 8% shot at a top-12 week. New team.",
42,31,Kenny Gainwell,TB,MIN,1,6.6,9.301,2.541,5.454,15.11,0.074,"20.5-point implied total against a mid-pack run defense last year. They rank 10th of 32 against the rush through 2 games. Projected 4.6 carries, a 20% carry share, 3.3 targets out of the backfield, 48% of the snaps. Across 2 games he has averaged 3.5 carries a game, a 16% carry share, 2.5 targets a game and 46% of the snaps. Range 3-15 around a median of 5, 7% shot at a top-12 week. New team.",
43,46,Chris Brooks,GB,ATL,1,6.03,5.751,1.788,4.954,14.352,0.058,"6th-highest implied total (25.2) against 6th-worst run defense by EPA last year. They rank 6th of 32 against the rush through 2 games. Projected 4.3 carries, 0.7 of them at the goal line, a 22% carry share, 46% of the snaps. Across 2 games he has averaged 5.5 carries a game, a 28% carry share, 1.5 targets a game and 56% of the snaps. Range 2-14 around a median of 5, 6% shot at a top-12 week.",
44,55,Emanuel Wilson,SEA,WAS,0,5.884,4.945,0.0,4.667,15.328,0.087,"23.8-point implied total against 5th-worst run defense by EPA last year. They rank 23rd of 32 against the rush through 2 games. Projected 10.3 carries, a 29% carry share, 15% of the snaps. Across 2 games he has averaged 11.5 carries a game, a 31% carry share, 0.5 targets a game and 6% of the snaps. Range 0-15 around a median of 5, 9% shot at a top-12 week. New team.",
45,48,Emmett Johnson,KC,MIA,0,5.772,5.566,1.978,4.542,13.758,0.042,"Highest implied total (29.0) against a mid-pack run defense last year. They rank 29th of 32 against the rush through 2 games. Projected 5.0 carries, a 14% carry share, 2.0 targets out of the backfield, 36% of the snaps. Across 2 games he has averaged 5.0 carries a game, a 14% carry share, 2.0 targets a game and 36% of the snaps. Range 2-14 around a median of 5, 4% shot at a top-12 week.",
46,43,Chris Rodriguez Jr.,JAX,NE,1,5.751,6.03,1.101,4.642,14.074,0.04,"24.2-point implied total against a mid-pack run defense last year. They rank 14th of 32 against the rush through 2 games. Projected 7.1 carries, 0.6 of them at the goal line, a 23% carry share, 44% of the snaps. Across 2 games he has averaged 6.0 carries a game, a 22% carry share and 40% of the snaps. Range 1-14 around a median of 5, 4% shot at a top-12 week. New team.",
47,49,Brian Robinson,ATL,GB,0,5.719,5.467,1.239,4.718,14.635,0.073,"5th-lowest implied total (19.2) against a mid-pack run defense last year. They rank 8th of 32 against the rush through 2 games. Projected 8.6 carries, a 28% carry share, 34% of the snaps. Across 2 games he has averaged 10.0 carries a game, a 32% carry share, 1.0 targets a game and 25% of the snaps. Range 1-15 around a median of 5, 7% shot at a top-12 week. New team.",
48,54,Kimani Vidal,LAC,BUF,0,5.566,4.968,1.245,4.171,14.108,0.058,"21.8-point implied total against 2nd-worst run defense by EPA last year. They rank 4th of 32 against the rush through 2 games. Projected 6.5 carries, a 17% carry share, 54% of the snaps. In his one game this season he had a 0% carry share. Range 1-14 around a median of 4, 6% shot at a top-12 week.",
49,47,Justice Hill,BAL,DAL,0,5.467,5.719,1.508,4.773,12.778,0.014,"4th-highest implied total (27.8) against 4th-worst run defense by EPA last year. They rank 27th of 32 against the rush through 2 games. Projected 3.3 carries, a 13% carry share, 2.0 targets out of the backfield, 44% of the snaps. Across 2 games he has averaged 4.0 carries a game, a 13% carry share, 1.5 targets a game and 46% of the snaps. Range 2-13 around a median of 5, 1% shot at a top-12 week. New HC.",
50,45,Braelon Allen,NYJ,DET,0,5.359,5.772,0.993,4.149,13.594,0.034,"21.0-point implied total against a mid-pack run defense last year. They rank 26th of 32 against the rush through 2 games. Projected 6.5 carries, a 19% carry share, 37% of the snaps. Across 2 games he has averaged 7.5 carries a game, a 22% carry share, 1.0 targets a game and 40% of the snaps. Range 1-14 around a median of 4, 3% shot at a top-12 week.",
51,44,George Holani,SEA,WAS,0,5.206,5.884,1.555,4.118,13.402,0.054,"23.8-point implied total against 5th-worst run defense by EPA last year. They rank 23rd of 32 against the rush through 2 games. Projected 5.8 carries, 0.6 of them at the goal line, a 19% carry share, 36% of the snaps. Across 2 games he has averaged 6.0 carries a game, a 23% carry share, 1.0 targets a game and 46% of the snaps. Range 2-13 around a median of 4, 5% shot at a top-12 week.",
52,53,Tank Bigsby,PHI,CHI,0,5.156,5.002,1.304,3.478,13.699,0.033,"23.0-point implied total against 9th-worst run defense by EPA last year. They rank 18th of 32 against the rush through 2 games. Projected 6.6 carries, a 19% carry share, 13% of the snaps. Across 2 games he has averaged 7.0 carries a game, a 22% carry share, 1.0 targets a game and 11% of the snaps. Range 1-14 around a median of 3, 3% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
53,50,Samaje Perine,CIN,PIT,0,5.002,5.359,1.179,3.704,13.525,0.044,"23.0-point implied total against a mid-pack run defense last year. They rank 31st of 32 against the rush through 2 games. Projected 4.3 carries, a 17% carry share, 36% of the snaps. Across 2 games he has averaged 3.5 carries a game, a 14% carry share, 2.0 targets a game and 28% of the snaps. Range 1-14 around a median of 4, 4% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
54,51,Jonathon Brooks,CAR,CLE,0,4.968,5.206,1.448,3.49,13.419,0.054,"22.5-point implied total against the 10th-best run defense by EPA last year. They rank 28th of 32 against the rush through 2 games. Projected 4.5 carries, a 20% carry share, 19% of the snaps. Across 2 games he has averaged 4.5 carries a game, a 20% carry share, 1.5 targets a game and 19% of the snaps. Range 1-13 around a median of 3, 5% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks.",
55,56,Bam Knight,ARI,SF,0,4.945,4.895,1.19,3.823,12.909,0.041,"19.5-point implied total against 11th-worst run defense by EPA last year. They rank 25th of 32 against the rush through 2 games. Projected 5.1 carries, 0.5 of them at the goal line, an 18% carry share, 51% of the snaps. In his one game this season he had 2 carries and a 12% carry share. Range 1-13 around a median of 4, 4% shot at a top-12 week.",
56,52,Devin Singletary,NYG,TEN,1,4.895,5.156,1.288,3.536,13.401,0.056,"21.8-point implied total against 11th-worst run defense by EPA last year. They rank 15th of 32 against the rush through 2 games. Projected 5.3 carries, an 18% carry share, 2.0 targets out of the backfield, 34% of the snaps. Across 2 games he has averaged 4.5 carries a game, a 15% carry share, 2.5 targets a game and 36% of the snaps. Range 1-13 around a median of 4, 6% shot at a top-12 week. Ceiling-dependent: his median sits at the low end of that range, so the projection leans on his best weeks. New HC.",
