rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
93,00-0040739,Elijah Arroyo,SEA,ARI,0.0,0.004,0.0,0.0,0.0,0.0,41.0,3.0,3.392,0.026,0.385,0.217,0.0,0.0,0.103,0.431,,,,,,,,2.0,0.0,0.0,0.431,0.103,0.001,0.0,2.0,0.0,23.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
94,00-0041314,Tanner Arkin,NE,PIT,1.0,0.004,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23.5,0.045,-0.027,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
95,00-0040390,Jackson Meeks,DET,BUF,0.0,0.004,0.0,0.0,0.0,0.0,159.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,24.5,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
96,00-0040244,Moliki Matavao,NO,BAL,0.0,0.004,0.0,0.0,0.0,0.0,,4.0,4.494,0.055,0.409,0.179,0.0,0.0,0.12,0.497,,,,,,,,2.0,0.0,0.0,0.497,0.12,0.002,0.0,2.0,0.0,19.0,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
97,00-0037539,Lucas Krull,DEN,JAX,1.0,0.004,0.0,0.0,0.0,0.0,128.0,9.0,4.249,0.052,0.495,0.217,0.0,0.0,0.116,0.47,,,,,,,,2.0,0.0,0.0,0.47,0.116,0.002,0.0,2.0,0.0,23.0,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
98,00-0037311,Ko Kieft,TB,CLE,1.0,0.004,0.0,0.0,0.0,0.001,113.0,3.0,4.122,0.072,0.527,0.231,0.0,0.0,0.124,0.599,,,,,,,,,,,0.599,0.124,0.002,,,,24.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
99,00-0041116,Jack Endries,CIN,HOU,0.0,0.004,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,22.0,-0.131,-0.113,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
100,00-0041084,Tanner Koziol,JAX,DEN,0.0,0.004,0.0,0.0,0.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,20.5,-0.081,-0.102,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
101,00-0041087,Joe Royer,CLE,TB,0.0,0.004,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16.0,0.08,-0.063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
102,00-0040215,Gavin Bartholomew,MIN,CHI,0.0,0.004,0.0,0.0,0.0,0.0,110.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,21.5,0.052,-0.009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
103,00-0039144,Luke Musgrave,GB,NYJ,0.0,0.004,0.0,0.0,0.0,0.0,,5.0,3.441,0.023,0.285,0.231,0.0,0.0,0.104,0.431,,,,,,,,2.385,0.0,0.0,0.431,0.104,0.001,0.0,2.385,0.0,24.5,0.287,-0.019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
104,00-0040598,Mark Redman,GB,NYJ,0.0,0.004,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,24.5,0.287,-0.019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
105,00-0040058,Nick Kallerup,SEA,ARI,0.0,0.004,0.0,0.0,0.0,0.0,,4.0,4.01,0.065,0.481,0.217,0.0,0.0,0.122,0.544,,,,,,,,1.0,0.0,0.0,0.544,0.122,0.002,0.0,1.0,0.0,23.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
106,00-0040628,Drake Dabney,GB,NYJ,0.0,0.004,0.0,0.0,0.0,0.0,125.0,9.0,3.965,0.06,0.498,0.231,0.0,0.0,0.12,0.577,,,,,,,,2.0,0.0,0.0,0.577,0.12,0.002,0.0,2.0,0.0,24.5,0.287,-0.019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
107,00-0034270,Tyler Conklin,DET,BUF,0.0,0.004,0.0,0.0,0.0,0.0,95.0,3.0,3.909,0.064,0.527,0.231,0.0,0.0,0.108,0.537,,,,,,,,1.667,0.167,0.0,0.537,0.108,0.002,0.167,1.667,0.0,24.5,-0.068,0.063,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
108,00-0039050,Payne Durham,TB,CLE,1.0,0.004,0.0,0.0,0.0,0.0,83.0,2.0,3.868,0.057,0.471,0.231,0.0,0.0,0.116,0.481,,,,,,,,1.0,0.0,0.0,0.481,0.116,0.002,0.0,1.0,0.0,24.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
