seed,position,scoring,season,source,n,spearman,kendall,ndcg@12,top12_overlap,regret@12,mae,rmse
17,RB,ppr,2023,prior_ppg,59.0,0.3523511646972124,0.2393249809829752,0.8420765856792536,0.6666666666666666,2.816666666666665,5.582244395407406,6.806012488251501
17,RB,ppr,2024,model,57.0,0.457855930342629,0.3377281569586865,0.6451112847315199,0.3333333333333333,4.425000000000002,5.684067869338143,7.433667429314592
17,RB,ppr,2024,consensus,57.0,0.4965237857085327,0.3578160770751883,0.5664962145777107,0.1666666666666666,6.850000000000001,42.68421052631579,46.25958411839667
17,RB,ppr,2024,prior_ppg,57.0,0.5023255846276414,0.3502831070315002,0.5859264735731451,0.3333333333333333,5.650000000000001,5.540666853786049,7.244364271107206
17,RB,ppr,2025,model,64.0,0.6281873508389759,0.4456265759238965,0.8890237199320155,0.5833333333333334,1.6833333333333325,4.005483853827244,5.19850690448913
17,RB,ppr,2025,consensus,64.0,0.8150389679805187,0.6078796287040155,0.8504715663001657,0.4166666666666667,2.6583333333333314,46.0890625,50.69031743094533
17,RB,ppr,2025,prior_ppg,64.0,0.6004308268360447,0.4224588021413727,0.7567970410934464,0.4166666666666667,4.674999999999997,5.48981142631878,6.545831751048811
17,TE,half_ppr,2021,model,37.0,0.4269693573909159,0.3229876363006731,0.66420260886204,0.5833333333333334,4.558333333333333,4.820758769826126,7.272528951270913
17,TE,half_ppr,2021,consensus,37.0,0.5695298795556338,0.4382320511309602,0.7704772143901534,0.6666666666666666,3.758333333333333,28.11621621621621,30.220554129464468
17,TE,half_ppr,2021,prior_ppg,37.0,0.3590720895489355,0.2562671856094543,0.7240868606380185,0.5833333333333334,4.383333333333333,4.930304171054171,6.2402074094974695
17,TE,half_ppr,2022,model,40.0,0.2956409046711901,0.2094245561967644,0.5214980994327503,0.4166666666666667,4.400000000000001,4.000700009525749,4.960101621809844
17,TE,half_ppr,2022,consensus,40.0,0.4477548971161177,0.3358695712589617,0.7397589051663096,0.5833333333333334,3.1749999999999994,28.2725,32.06483665949352
17,TE,half_ppr,2022,prior_ppg,40.0,0.3348961285279456,0.2199616407852808,0.6557393365490349,0.5,3.258333333333333,4.8274182508667804,5.800705811753771
17,TE,half_ppr,2023,model,40.0,0.3606219952680295,0.2631174057921088,0.4411279536930227,0.5833333333333334,3.041666666666666,2.8748405171662568,3.8825173644919535
17,TE,half_ppr,2023,consensus,40.0,0.3583515524856495,0.2790639152340547,0.3761844866789027,0.5,3.491666666666666,28.6425,33.317221522810094
17,TE,half_ppr,2023,prior_ppg,40.0,0.3147401307074329,0.2524863994974781,0.3822131657684529,0.5,3.516666666666666,5.383655137550358,6.354999649192874
17,TE,half_ppr,2024,model,41.0,0.2107604920846122,0.1623676421752941,0.3938788843877577,0.6666666666666666,3.691666666666668,3.397187123612497,4.633465957970662
17,TE,half_ppr,2024,consensus,41.0,0.1697768630900868,0.1180855579456684,0.4593300990814759,0.5833333333333334,3.8333333333333344,28.17317073170732,32.64039469512675
17,TE,half_ppr,2024,prior_ppg,41.0,0.0698465677119463,0.0442820842296256,0.3451884317145166,0.5,4.866666666666668,5.636694980453948,6.69826028293194
17,TE,half_ppr,2025,model,37.0,0.384437541036969,0.2783740761504456,0.7193900414993327,0.5,3.625000000000001,3.601781307036549,4.249969140817229
17,TE,half_ppr,2025,consensus,37.0,0.5909846828365224,0.4420995869100211,0.776520988782609,0.5833333333333334,2.841666666666669,28.700000000000003,31.723377857704605
17,TE,half_ppr,2025,prior_ppg,37.0,0.5042705513324081,0.3724537615748808,0.7649974561188311,0.5833333333333334,2.9083333333333337,4.245425257484081,4.988955746250703
17,TE,ppr,2021,model,37.0,0.360472819579162,0.2680921572861961,0.6741568081629166,0.5,5.225000000000004,6.342577109116444,9.029921741312322
17,TE,ppr,2021,consensus,37.0,0.5676306552803336,0.4382320511309602,0.7840567832404233,0.6666666666666666,4.133333333333333,29.764864864864865,31.73898191456325
17,TE,ppr,2021,prior_ppg,37.0,0.35384922279186,0.2471689423333789,0.7342590755217413,0.5833333333333334,4.966666666666669,5.224216654966655,6.776726023908906
17,TE,ppr,2022,model,40.0,0.2569274750950756,0.1802038900457258,0.6055595548737568,0.4166666666666667,5.025000000000002,4.578804549652547,5.676324252631719
17,TE,ppr,2022,consensus,40.0,0.4149713681484181,0.3091088624871939,0.7561651477364446,0.5833333333333334,3.716666666666669,29.9775,33.775890069693205
17,TE,ppr,2022,prior_ppg,40.0,0.2964620369991654,0.1986188861087926,0.6806999594082073,0.5,3.8000000000000007,4.579075894693542,5.660637412326842
17,TE,ppr,2023,model,39.0,0.3228993368253258,0.2372618964472825,0.4745652148263623,0.5,3.675,3.490558883000472,4.705461134332891
